Date,BCP,FGI,log_price,t,lppls_score,lppls_r2_score,lppls_urgency,lppls_tc_median,lppls_days_to_tc,lppls_valid_fits,lppls_score_smooth,lppls_r2_score_smooth,lppls_urgency_smooth,lppls_score_norm,lppls_days_to_tc_smooth,r2_signal,lppls_r2_smoothed,lppls_score_raw,lppls_fit_weight,lppls_tc_median_smooth,lppls_urgency_smooth_tc,lppls_score_tc_smooth,lppls_score_tc_smooth_smooth,lppls_urgency_smooth_tc_smooth,lppls_fit_weight_smooth,lppls_valid_fits_smooth,lppls_final_score,lppls_final_score_norm,lppls_r2_score_filled,lppls_valid_fits_filled,lppls_custom_final_score,lppls_custom_final_score_smooth
2025-11-10,105996.59375,29.0,11.57116223814392,1236,0.0,0.0,0.0,,,0,0.18464794236477525,0.1703886361619013,0.4820463734385439,0.663013698630137,1140.196712426146,0.0,0.11586333135718671,0.0,0.0,2376.196712426146,3.147656468435007e-06,0.0,2.2819071919994353e-05,8.164977884756617e-07,0.43191240191647623,8.034745993691242,2.2819071919994353e-05,0.15,0.0,0.0,0.0,0.09353168268594117
2025-11-11,102997.46875,26.0,11.542459691667078,1237,0.0,0.0,0.0,,,0,0.15107558920754338,0.1394088841324647,0.3944015782678995,0.6328767123287671,1031.1898766382028,0.0,0.11586333135718671,0.0,0.0,2268.189876638203,1.0568155295409266e-05,0.0,1.8670149752722652e-05,2.5895264260999536e-06,0.3533828742952987,6.573883085747379,1.8670149752722652e-05,0.14444444444444443,0.0,0.0,0.0,0.07652592219758822
2025-11-12,101663.1875,24.0,11.5294205450244,1238,0.0,0.0,0.0,,,0,0.1236073002607173,0.11406181429019838,0.32269220040100866,0.6027397260273972,932.4694061633973,0.0,0.11586333135718671,0.0,0.0,2170.4694061633973,3.165003892258579e-05,0.0,1.527557707040944e-05,7.873255970915561e-06,0.28913144260524437,5.378631615611492,1.527557707040944e-05,0.1388888888888889,0.0,0.0,0.0,0.06261211816166308
2025-11-13,99697.4921875,15.0,11.509895802047815,1239,0.0,0.0,0.0,,,0,0.1011332456678596,0.0933233026010714,0.26402089123718886,0.5671232876712329,843.0556471623827,0.0,0.058165129850244246,0.0,0.0,2082.0556471623827,8.547514137303085e-05,0.0,1.2498199421244088e-05,2.1982689680391065e-05,0.23656208940429083,4.40069859459122,1.2498199421244088e-05,0.13333333333333333,0.0,0.0,0.0,0.051228096677724336
2025-11-14,94397.7890625,16.0,11.455272930911224,1240,0.0,0.0,0.0,,,0,0.08274538281915784,0.0763554294008766,0.21601709283042722,0.5397260273972603,762.0622461614648,0.0,0.058165129850244246,0.0,0.0,2002.0622461614648,0.00021021950932315365,0.0,1.0225799526472436e-05,5.620756597907517e-05,0.19355080042169248,3.600571577392816,1.0225799526472436e-05,0.12777777777777777,0.0,0.0,0.0,0.041913897281774457
2025-11-15,95549.1484375,10.0,11.467396037409971,1241,0.0,0.0,0.0,,,0,0.06770076776112914,0.06247262405526267,0.17674125777034952,0.5095890410958904,688.6872643034915,0.0,0.0,0.0,0.0,1929.6872643034915,0.00047505464688025047,0.0,8.366563248931993e-06,0.00013236158068837976,0.15835974579956658,2.945922199685031,8.366563248931993e-06,0.12222222222222222,0.0,0.0,0.0,0.03429318868508819
2025-11-16,94177.078125,10.0,11.452932098948049,1242,0.0,0.0,0.0,,,0,0.05539153725910566,0.051113965136124,0.14460648363028597,0.4767123287671233,622.2051378605631,0.0,0.0,0.0,0.0,1864.2051378605631,0.000994380705938299,0.0,6.8453699309443576e-06,0.0002890923307338196,0.1295670647450999,2.4102999815604798,6.8453699309443576e-06,0.11666666666666667,0.0,0.0,0.0,0.028058063469617606
2025-11-17,92093.875,14.0,11.430563716231704,1243,0.0,0.0,0.0,,,0,0.04532034866654099,0.041820516929556,0.1183143956975067,0.4575342465753425,561.9594044121995,0.0,0.0,0.0,0.0,1804.9594044121995,0.0019420845307983213,0.0,5.600757216227201e-06,0.0005896363671091835,0.10600941660962719,1.972063621276756,5.600757216227201e-06,0.10555555555555556,0.0,0.0,0.0,0.022956597384232585
2025-11-18,92948.875,11.0,11.439804889795012,1244,0.0,0.0,0.0,,,0,0.03708028527262445,0.034216786578727634,0.0968026873888691,0.42191780821917807,507.3561217684419,0.0,0.0,0.0,0.0,1751.3561217684419,0.003562508876036066,0.0,4.5824377223677095e-06,0.0011301586414595257,0.08673497722605861,1.6135065992264366,4.5824377223677095e-06,0.09444444444444444,0.0,0.0,0.0,0.018782670587099388
2025-11-19,91465.9921875,15.0,11.423722512095202,1245,0.0,0.0,0.0,,,0,0.030338415223056366,0.02799555265532261,0.07920219877271108,0.39452054794520547,457.85791366218496,0.0,0.0,0.0,0.0,1702.857913662185,0.006174606323362431,0.0,3.749267227391762e-06,0.002047330947260054,0.07096498136677522,1.320141763003448,3.749267227391762e-06,0.08888888888888889,0.0,0.0,0.0,0.015367639571263135
2025-11-20,86631.8984375,11.0,11.36942336896359,1246,0.0,0.0,0.0,,,0,0.024822339727955205,0.02290545217253668,0.06480179899585452,0.3643835616438356,412.97858251842877,0.0,0.0,0.0,0.0,1658.9785825184288,0.010166564666693752,0.0,3.0675822769568962e-06,0.0035235552598843626,0.05806225748190699,1.080115987911912,3.0675822769568962e-06,0.08333333333333333,0.0,0.0,0.0,0.012573523285578928
2025-11-21,85090.6875,14.0,11.3514728784913,1247,0.0,0.0,0.0,,,0,0.020309187050145165,0.018740824504802737,0.05301965372388096,0.3424657534246575,372.2782352931256,0.0,0.0,0.0,0.0,1619.2782352931256,0.015979880183267705,0.0,2.5098400447829148e-06,0.005788341609590425,0.047505483394287534,0.8837312628370189,2.5098400447829148e-06,0.07777777777777778,0.0,0.0,0.0,0.010287428142746396
2025-11-22,84648.359375,11.0,11.34626100609762,1248,0.0,0.0,0.0,,,0,0.016616607586482406,0.015333401867565875,0.04337971668317533,0.3315068493150685,335.3588735178512,0.0,0.0,0.0,0.0,1583.3588735178512,0.024083948306784873,0.0,2.053505491186021e-06,0.009114815554534871,0.03886812277714434,0.7230528514121063,2.053505491186021e-06,0.07222222222222222,0.0,0.0,0.0,0.00841698666224705
2025-11-23,86805.0078125,13.0,11.37141959267662,1249,0.0,0.0,0.0,,,0,0.013595406207121968,0.012545510618917533,0.03549249546805254,0.3150684931506849,301.8604033402221,0.0,0.0,0.0,0.0,1550.860403340222,0.034944140380871666,0.0,1.6801408564249264e-06,0.01381105643205065,0.03180119136311809,0.5915886966099051,1.6801408564249264e-06,0.06666666666666667,0.0,0.0,0.0,0.0068866254509294044
2025-11-24,88270.5625,19.0,11.38816195048746,1250,0.0,0.0,0.0,,,0,0.011123514169463427,0.010264508688205254,0.029039314473861166,0.2958904109589041,271.4570255604624,0.0,0.0,0.0,0.0,1521.4570255604624,0.04898754617379541,0.0,1.3746607007113032e-06,0.020206781839640607,0.02601915656982389,0.4840271154081041,1.3746607007113032e-06,0.05555555555555555,0.0,0.0,0.0,0.005634511732578603
2025-11-25,87341.890625,20.0,11.377585473530706,1251,0.0,0.0,0.0,,,0,0.009101057047742804,0.008398234381258843,0.023759439114977316,0.2821917808219178,243.85396947401318,0.0,0.0,0.0,0.0,1494.8539694740132,0.06657084568790249,0.0,1.124722391491066e-06,0.028636611630233677,0.02128840082985591,0.3960221853339033,1.124722391491066e-06,0.05,0.0,0.0,0.0,0.004610055053927947
2025-11-26,90518.3671875,15.0,11.413308061444042,1252,0.0,0.0,0.0,,,0,0.007446319402698657,0.006871282675575417,0.01943954109407235,0.26575342465753427,218.7845377767494,0.0,0.0,0.0,0.0,1470.7845377767494,0.08795417765104412,0.0,9.202274112199631e-07,0.03942162363401739,0.017417782497154834,0.32401815163682995,9.202274112199631e-07,0.044444444444444446,0.0,0.0,0.0,0.0037718632259410474
2025-11-27,91285.375,22.0,11.421745867552538,1253,0.0,0.0,0.0,,,0,0.006092443147662537,0.005621958552743523,0.015905079076968285,0.25205479452054796,196.00743290779656,0.0,0.0,0.0,0.0,1449.0074329077966,0.11328365712196571,0.0,7.529133364526971e-07,0.05285108426818981,0.01425091295221759,0.26510576043013356,7.529133364526971e-07,0.03888888888888889,0.0,0.0,0.0,0.003086069912133584
2025-11-28,90919.265625,25.0,11.417727200778117,1254,0.0,0.0,0.0,,,0,0.004984726211723894,0.004599784270426518,0.013013246517519506,0.23835616438356164,175.30433802636298,0.0,0.0,0.0,0.0,1429.304338026363,0.1425837150019437,0.0,6.160200025522067e-07,0.06916610803796325,0.01165983786999621,0.21690471307920017,6.160200025522067e-07,0.03333333333333333,0.0,0.0,0.0,0.0025249662917456593
2025-11-29,90851.7578125,28.0,11.416984422151172,1255,0.0,0.0,0.0,,,0,0.004078412355046822,0.003763459857621696,0.010647201696152322,0.23013698630136986,156.4777283717326,0.0,0.0,0.0,0.0,1411.4777283717326,0.17575902006220184,0.0,5.040163657245326e-07,0.08854663749691571,0.009539867348178717,0.17746749251934557,5.040163657245326e-07,0.027777777777777776,0.0,0.0,0.0,0.0020658815114282664
2025-11-30,90394.3125,28.0,11.411936629578038,1256,0.0,0.0,0.0,,,0,0.0033368828359473996,0.0030791944289632056,0.008711346842306445,0.2219178082191781,139.34889106516243,0.0,0.0,0.0,0.0,1395.3488910651624,0.21260463499396767,0.0,4.123770265018903e-07,0.11110263704183425,0.007805346012146223,0.14520067569764636,4.123770265018903e-07,0.005555555555555556,0.0,0.0,0.0,0.0016902666911685815
2025-12-01,86321.5703125,24.0,11.365834791523962,1257,0.0,0.0,0.0,,,0,0.002730176865775145,0.002519340896424441,0.007127465598250727,0.21095890410958903,123.75613350207504,0.0,0.0,0.0,0.0,1380.756133502075,0.2528223653675969,0.0,3.373993853197284e-07,0.1368698603737911,0.006386192191756,0.11880055284352883,3.373993853197284e-07,0.005555555555555556,0.0,0.0,0.0,0.0013829454745924758
2025-12-02,91350.203125,23.0,11.422455785394266,1258,0.0,0.0,0.0,,,0,0.002233781071997846,0.0020612789152563604,0.00583156276220514,0.20273972602739726,109.55316237356737,0.0,0.0,0.0,0.0,1367.5531623735674,0.296040988463392,0.0,2.760540425343232e-07,0.16581006548099125,0.005225066338709454,0.09720045232652358,2.760540425343232e-07,0.005555555555555556,0.0,0.0,0.0,0.0011315008428483893
2025-12-03,93527.8046875,28.0,11.446014047406099,1259,0.0,0.0,0.0,,,0,0.0018276390589073283,0.0016865009306642948,0.0047712786236223876,0.19452054794520549,96.60761706682229,0.0,0.0,0.0,0.0,1355.6076170668223,0.34183812680302744,0.0,2.258623984371735e-07,0.19781516753954329,0.004275054277125916,0.0795276428126102,2.258623984371735e-07,0.005555555555555556,0.0,0.0,0.0,0.0009257734168759548
2025-12-04,92141.625,26.0,11.431082074540166,1260,0.0,0.0,0.0,,,0,0.0014953410481969049,0.001379864397816241,0.0039037734193274076,0.18904109589041096,84.79974274167193,0.0,0.0,0.0,0.0,1344.799742741672,0.389761851405051,0.0,1.8479650781223286e-07,0.2327145646059992,0.0034977716812848404,0.0650680713921356,1.8479650781223286e-07,0.005555555555555556,0.0,0.0,0.0,0.000757450977443963
2025-12-05,89387.7578125,28.0,11.40073901456449,1261,0.0,0.0,0.0,,,0,0.0012234608576156493,0.0011289799618496518,0.0031939964339951516,0.18082191780821918,74.02118978082171,0.0,0.0,0.0,0.0,1335.0211897808217,0.4393505504219493,0.0,1.5119714275546325e-07,0.27028474384526285,0.0028618131937785058,0.05323751295720185,1.5119714275546325e-07,0.005555555555555556,0.0,0.0,0.0,0.000619732617908697
2025-12-06,89272.375,23.0,11.399447368501933,1262,0.0,0.0,0.0,,,0,0.0010010134289582585,0.0009237108778769878,0.0026132698096323964,0.17534246575342466,64.17392757814764,0.0,0.0,0.0,0.0,1326.1739275781476,0.4901500845593158,0.0,1.2370675316356083e-07,0.310260260338727,0.0023414835221824137,0.04355796514680151,1.2370675316356083e-07,0.005555555555555556,0.0,0.0,0.0,0.0005070539601071157
2025-12-07,90405.640625,20.0,11.412061940727948,1263,0.0,0.0,0.0,,,0,0.0008190109873294841,0.0007557634455357173,0.002138129844244688,0.16986301369863013,55.16926177572827,0.0,0.0,0.0,0.0,1318.1692617757283,0.541727702601814,0.0,1.0121461622473159e-07,0.3523452498411065,0.0019157592454219748,0.035638335120110325,1.0121461622473159e-07,0.005555555555555556,0.0,0.0,0.0,0.000414862330996731
2025-12-08,90640.203125,20.0,11.414653136707761,1264,0.0,0.0,0.0,,,0,0.0006700998987241233,0.0006183519099837686,0.0017493789634729264,0.1643835616438356,46.926945097348835,0.0,0.0,0.0,0.0,1310.9269450973488,0.5936825672195257,0.0,8.281195872932584e-08,0.3962247620917282,0.0015674393826179793,0.029158637825544807,8.281195872932584e-08,0.005555555555555556,0.0,0.0,0.0,0.0003394328162700526
2025-12-09,92691.7109375,22.0,11.437034329405959,1265,0.0,0.0,0.0,,,0,0.0005482635535015554,0.0005059242899867198,0.0014313100610233033,0.1589041095890411,39.37437286452928,0.0,0.0,0.0,0.0,1304.3743728645293,0.6456530254334841,0.0,6.77552389603575e-08,0.4415753554265929,0.0012824504039601649,0.023857067311809387,6.77552389603575e-08,0.005555555555555556,0.0,0.0,0.0,0.00027771775876640666
2025-12-10,92020.9453125,26.0,11.429771496559324,1266,0.0,0.0,0.0,,,0,0.00044857927104672706,0.0004139380554436798,0.0011710718681099753,0.15616438356164383,32.445855130073596,0.0,0.0,0.0,0.0,1298.4458551300736,0.6973209495146949,0.0,5.543610460392886e-08,0.4880745543517023,0.0010492776032401349,0.019519418709662225,5.543610460392886e-08,0.005555555555555556,0.0,0.0,0.0,0.00022722362080887816
